Version IPMI	v2.0
Number of Entries	916
Last Add Time	12/26/2012-08:29:20
Last Erase Time	Pre-Init TimeStamp
Free Space Remaining in Bytes	49014

Num	 Time Stamp		 Sensor Type, Name & Number 				 Event Description 										 Generator ID
1	11/08/2011-12:33:24 PM	Event Logging Disabled,System Event Log (#0x07)	Informational event: System Event Log reports the log area has been cleared.	Integrated BMC - LUN#0 (Channel#0) 
36	11/17/2011-10:19:32 AM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
37	11/17/2011-10:19:32 AM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
38	11/17/2011-10:20:18 AM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports a system boot event has occurred.	BIOS - LUN#0 (Channel#0) 
39	11/23/2011-02:52:53 PM	Power Supply,PS1 Status (#0x50)	Informational event: PS1 Status reports there is no longer an unknown configuration error.	Integrated BMC - LUN#0 (Channel#0) 
40	11/23/2011-02:52:54 PM	Power Supply,PS1 Status (#0x50)	Warning event: PS1 Status reports there is an unknown configuration error.	Integrated BMC - LUN#0 (Channel#0) 
41	11/23/2011-02:53:01 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
42	11/23/2011-02:53:17 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
43	11/23/2011-02:53:45 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports a system boot event has occurred.	BIOS - LUN#0 (Channel#0) 
44	12/01/2011-10:13:55 AM	Power Supply,PS1 Status (#0x50)	Informational event: PS1 Status reports there is no longer an unknown configuration error.	Integrated BMC - LUN#0 (Channel#0) 
45	12/01/2011-10:13:56 AM	Power Supply,PS1 Status (#0x50)	Warning event: PS1 Status reports there is an unknown configuration error.	Integrated BMC - LUN#0 (Channel#0) 
46	12/01/2011-10:14:03 AM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
47	12/01/2011-10:14:03 AM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
48	12/01/2011-10:14:52 AM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports a system boot event has occurred.	BIOS - LUN#0 (Channel#0) 
49	12/01/2011-11:04:42 AM	Power Supply,PS1 Status (#0x50)	Informational event: PS1 Status reports there is no longer an unknown configuration error.	Integrated BMC - LUN#0 (Channel#0) 
50	12/01/2011-11:04:43 AM	Power Supply,PS1 Status (#0x50)	Warning event: PS1 Status reports there is an unknown configuration error.	Integrated BMC - LUN#0 (Channel#0) 
51	12/01/2011-11:04:50 AM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
52	12/01/2011-11:04:51 AM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
53	12/01/2011-11:05:19 AM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports a system boot event has occurred.	BIOS - LUN#0 (Channel#0) 
54	12/08/2011-11:03:14 AM	Power Unit,Pwr Unit Status (#0x01)	CRITICAL event: Pwr Unit Status reports the power unit has suffered a failure.	Integrated BMC - LUN#0 (Channel#0) 
55	12/08/2011-11:03:15 AM	Power Unit,Pwr Unit Status (#0x01)	Informational event: Pwr Unit Status reports the power unit is powered off or being powered down.	Integrated BMC - LUN#0 (Channel#0) 
56	12/08/2011-11:03:15 AM	Voltage,BB +1.1V STBY (#0xDD)	Warning event: BB +1.1V STBY reports the sensor is in a low, but non-critical, and going lower state.  Sensor reading: 0.08489 Volts.  Threshold value: 0.96381 Volts.	Integrated BMC - LUN#0 (Channel#0) 
57	12/08/2011-11:03:15 AM	Voltage,BB +1.1V STBY (#0xDD)	CRITICAL event: BB +1.1V STBY reports the sensor is in a low, critical, and going lower state.  Sensor reading: 0.08489 Volts.  Threshold value: 0.93826 Volts.	Integrated BMC - LUN#0 (Channel#0) 
58	12/08/2011-12:04:38 PM	Power Unit,Pwr Unit Status (#0x01)	CRITICAL event: Pwr Unit Status reports the power unit's AC is lost.	Integrated BMC - LUN#0 (Channel#0) 
59	12/08/2011-12:04:38 PM	Processor,P1 Status (#0x70)	Informational event: P1 Status reports the processor's presence has been detected.	Integrated BMC - LUN#0 (Channel#0) 
60	12/08/2011-12:04:38 PM	Processor,P2 Status (#0x71)	Informational event: P2 Status reports the processor's presence has been detected.	Integrated BMC - LUN#0 (Channel#0) 
61	12/08/2011-12:04:39 PM	Power Unit,Pwr Unit Status (#0x01)	Informational event: Pwr Unit Status reports the power unit's AC has been regained.	Integrated BMC - LUN#0 (Channel#0) 
62	12/08/2011-12:04:58 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
63	12/08/2011-12:04:58 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
64	12/08/2011-12:05:02 PM	Management Subsystem Health,BMC FW Health (#0x10)	Warning event: BMC FW Health reports the sensor is unavailable.	Integrated BMC - LUN#0 (Channel#0) 
65	12/08/2011-12:05:02 PM	Management Subsystem Health,BMC FW Health (#0x10)	Warning event: BMC FW Health reports the sensor is unavailable.	Integrated BMC - LUN#0 (Channel#0) 
66	12/08/2011-12:05:10 PM	Management Subsystem Health,BMC FW Health (#0x10)	Warning event: BMC FW Health reports the sensor is unavailable.	Integrated BMC - LUN#0 (Channel#0) 
67	12/08/2011-12:05:35 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports a system boot event has occurred.	BIOS - LUN#0 (Channel#0) 
68	12/08/2011-12:06:20 PM	Processor,P1 Status (#0x70)	Informational event: P1 Status reports the processor's presence has been detected.	Integrated BMC - LUN#0 (Channel#0) 
69	12/08/2011-12:06:20 PM	Processor,P2 Status (#0x71)	Informational event: P2 Status reports the processor's presence has been detected.	Integrated BMC - LUN#0 (Channel#0) 
70	12/08/2011-12:06:35 PM	Management Subsystem Health,BMC FW Health (#0x10)	Warning event: BMC FW Health reports the sensor is unavailable.	Integrated BMC - LUN#0 (Channel#0) 
71	12/08/2011-12:06:35 PM	Management Subsystem Health,BMC FW Health (#0x10)	Warning event: BMC FW Health reports the sensor is unavailable.	Integrated BMC - LUN#0 (Channel#0) 
72	12/08/2011-12:06:35 PM	Management Subsystem Health,BMC FW Health (#0x10)	Warning event: BMC FW Health reports the sensor is unavailable.	Integrated BMC - LUN#0 (Channel#0) 
73	12/08/2011-12:06:45 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
74	12/08/2011-12:06:45 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
75	12/08/2011-12:07:15 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports a system boot event has occurred.	BIOS - LUN#0 (Channel#0) 
76	12/08/2011-12:07:56 PM	Management Subsystem Health,BMC FW Health (#0x10)	Warning event: BMC FW Health reports the sensor is unavailable.	Integrated BMC - LUN#0 (Channel#0) 
77	12/08/2011-12:07:56 PM	Management Subsystem Health,BMC FW Health (#0x10)	Warning event: BMC FW Health reports the sensor is unavailable.	Integrated BMC - LUN#0 (Channel#0) 
78	12/08/2011-02:35:05 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
79	12/08/2011-02:35:05 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
80	12/08/2011-02:35:33 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports a system boot event has occurred.	BIOS - LUN#0 (Channel#0) 
81	12/15/2011-11:35:14 AM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
82	12/15/2011-11:35:14 AM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
83	12/15/2011-11:36:01 AM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports a system boot event has occurred.	BIOS - LUN#0 (Channel#0) 
84	12/20/2011-01:37:44 PM	Button/Switch,Button (#0x09)	Informational event: Button reports the reset button has been pressed.	Integrated BMC - LUN#0 (Channel#0) 
85	12/20/2011-01:37:52 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
86	12/20/2011-01:38:05 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
87	12/20/2011-01:38:36 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports a system boot event has occurred.	BIOS - LUN#0 (Channel#0) 
88	12/20/2011-01:40:09 PM	Version Change,FW Update Status (#0x12)	Informational event: FW Update Status reports BIOS Update started with version 99.99.x038.	Integrated BMC - LUN#0 (Channel#0) 
89	12/20/2011-01:40:59 PM	Version Change,FW Update Status (#0x12)	Informational event: FW Update Status reports BIOS Update completed successfully with version 99.99.x039.	Integrated BMC - LUN#0 (Channel#0) 
90	12/20/2011-01:43:02 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
91	12/20/2011-01:43:03 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
92	12/20/2011-01:44:55 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports a system boot event has occurred.	BIOS - LUN#0 (Channel#0) 
93	12/20/2011-01:47:27 PM	OEM Reserved,SPS FW Health (#0x17)	CRITICAL event: SPS FW Health reports a Server Platform Services Health Event with type FW Status. Encountered a forced GPIO recovery. Recovery Image loaded due to MGPIO. Deassert MGPIO1 and reset the ME. Error Code is 0.	Management Engine - LUN#0 (Channel#1) 
94	12/20/2011-01:56:04 PM	Button/Switch,Button (#0x09)	Informational event: Button reports the reset button has been pressed.	Integrated BMC - LUN#0 (Channel#0) 
95	12/20/2011-01:56:05 PM	Power Unit,Pwr Unit Status (#0x01)	Informational event: Pwr Unit Status reports the power unit is powered off or being powered down.	Integrated BMC - LUN#0 (Channel#0) 
96	12/20/2011-01:56:10 PM	Power Unit,Pwr Unit Status (#0x01)	Informational event: Pwr Unit Status reports the power unit is powered off or being powered down.	Integrated BMC - LUN#0 (Channel#0) 
97	12/20/2011-01:56:34 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
98	12/20/2011-01:56:34 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
99	12/20/2011-01:56:50 PM	System Firmware Progress,POST Err Sensor (#0x06)	Warning event: POST Err Sensor reports DIMM_A1 disabled.	BIOS - LUN#0 (Channel#0) 
100	12/20/2011-01:56:50 PM	System Firmware Progress,POST Err Sensor (#0x06)	Warning event: POST Err Sensor reports DIMM_A1 failed test/initialization.	BIOS - LUN#0 (Channel#0) 
101	12/20/2011-01:56:50 PM	System Firmware Progress,POST Err Sensor (#0x06)	Warning event: POST Err Sensor reports DIMM_B1 disabled.	BIOS - LUN#0 (Channel#0) 
102	12/20/2011-01:56:50 PM	System Firmware Progress,POST Err Sensor (#0x06)	Warning event: POST Err Sensor reports DIMM_B1 failed test/initialization.	BIOS - LUN#0 (Channel#0) 
103	12/20/2011-01:57:08 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports a system boot event has occurred.	BIOS - LUN#0 (Channel#0) 
104	12/20/2011-02:03:57 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
105	12/20/2011-02:03:57 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
106	12/20/2011-02:04:08 PM	System Firmware Progress,POST Err Sensor (#0x06)	Warning event: POST Err Sensor reports DIMM_A1 disabled.	BIOS - LUN#0 (Channel#0) 
107	12/20/2011-02:04:08 PM	System Firmware Progress,POST Err Sensor (#0x06)	Warning event: POST Err Sensor reports DIMM_A1 failed test/initialization.	BIOS - LUN#0 (Channel#0) 
108	12/20/2011-02:04:08 PM	System Firmware Progress,POST Err Sensor (#0x06)	Warning event: POST Err Sensor reports DIMM_B1 disabled.	BIOS - LUN#0 (Channel#0) 
109	12/20/2011-02:04:08 PM	System Firmware Progress,POST Err Sensor (#0x06)	Warning event: POST Err Sensor reports DIMM_B1 failed test/initialization.	BIOS - LUN#0 (Channel#0) 
110	12/20/2011-02:04:30 PM	Power Unit,Pwr Unit Status (#0x01)	Informational event: Pwr Unit Status reports the power unit is powered off or being powered down.	Integrated BMC - LUN#0 (Channel#0) 
111	12/20/2011-02:04:36 PM	Power Unit,Pwr Unit Status (#0x01)	Informational event: Pwr Unit Status reports the power unit is powered off or being powered down.	Integrated BMC - LUN#0 (Channel#0) 
112	12/20/2011-02:04:49 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
113	12/20/2011-02:04:50 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
114	12/20/2011-02:07:33 PM	Power Unit,Pwr Unit Status (#0x01)	CRITICAL event: Pwr Unit Status reports the power unit has suffered a failure.	Integrated BMC - LUN#0 (Channel#0) 
115	12/20/2011-02:07:33 PM	Power Unit,Pwr Unit Status (#0x01)	Informational event: Pwr Unit Status reports the power unit is powered off or being powered down.	Integrated BMC - LUN#0 (Channel#0) 
116	12/20/2011-02:07:33 PM	Power Supply,PS1 Status (#0x50)	Warning event: PS1 Status reports the power supply's input (AC/DC) has been lost.	Integrated BMC - LUN#0 (Channel#0) 
117	12/20/2011-02:07:35 PM	Voltage,BB +1.1V STBY (#0xDD)	Warning event: BB +1.1V STBY reports the sensor is in a low, but non-critical, and going lower state.  Sensor reading: -0.0122 Volts.  Threshold value: 0.96381 Volts.	Integrated BMC - LUN#0 (Channel#0) 
118	12/20/2011-02:07:35 PM	Voltage,BB +1.1V STBY (#0xDD)	CRITICAL event: BB +1.1V STBY reports the sensor is in a low, critical, and going lower state.  Sensor reading: -0.0122 Volts.  Threshold value: 0.93826 Volts.	Integrated BMC - LUN#0 (Channel#0) 
119	12/20/2011-02:08:08 PM	Power Unit,Pwr Unit Status (#0x01)	CRITICAL event: Pwr Unit Status reports the power unit's AC is lost.	Integrated BMC - LUN#0 (Channel#0) 
120	12/20/2011-02:08:08 PM	Processor,P1 Status (#0x70)	Informational event: P1 Status reports the processor's presence has been detected.	Integrated BMC - LUN#0 (Channel#0) 
121	12/20/2011-02:08:08 PM	Processor,P2 Status (#0x71)	Informational event: P2 Status reports the processor's presence has been detected.	Integrated BMC - LUN#0 (Channel#0) 
122	12/20/2011-02:08:10 PM	Power Unit,Pwr Unit Status (#0x01)	Informational event: Pwr Unit Status reports the power unit's AC has been regained.	Integrated BMC - LUN#0 (Channel#0) 
123	12/20/2011-02:08:21 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
124	12/20/2011-02:08:21 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
125	12/20/2011-02:08:56 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports a system boot event has occurred.	BIOS - LUN#0 (Channel#0) 
126	12/20/2011-02:09:56 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
127	12/20/2011-02:09:57 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
128	12/20/2011-02:10:25 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports a system boot event has occurred.	BIOS - LUN#0 (Channel#0) 
129	12/20/2011-02:10:48 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
130	12/20/2011-02:10:48 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
131	12/20/2011-02:11:55 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports a system boot event has occurred.	BIOS - LUN#0 (Channel#0) 
132	12/20/2011-02:13:12 PM	Version Change,FW Update Status (#0x12)	Informational event: FW Update Status reports BIOS Update started with version 99.99.x038.	Integrated BMC - LUN#0 (Channel#0) 
133	12/20/2011-02:14:01 PM	Version Change,FW Update Status (#0x12)	Informational event: FW Update Status reports BIOS Update completed successfully with version 99.99.x039.	Integrated BMC - LUN#0 (Channel#0) 
134	12/20/2011-02:19:22 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
135	12/20/2011-02:19:22 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
136	12/20/2011-02:20:00 PM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports a system boot event has occurred.	BIOS - LUN#0 (Channel#0) 
137	12/26/2011-08:15:31 AM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is first of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
138	12/26/2011-08:15:31 AM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports Timestamp Clock Sync. Event is second of two expected events from BIOS on every power on.	BIOS - LUN#0 (Channel#0) 
139	12/26/2011-08:16:15 AM	System Event,BIOS Evt Sensor (#0x83)	Informational event: BIOS Evt Sensor reports a system boot event has occurred.	BIOS - LUN#0 (Channel#0) 
